,order_city,order_country,order_item_discount_rate,order_item_product_price,order_item_quantity,order_profit_per_order,order_region,order_state,label,distance_normalized,is_international,order_weekofyear,order_month,order_hour,shipping_day_of_week,order_shipping_time,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,customer_segment_Corporate,customer_segment_Home Office,market_Europe,market_LATAM,market_Pacific Asia,market_USCA,shipping_mode_Same Day,shipping_mode_Second Class,shipping_mode_Standard Class,product_name_encoded,category_name_encoded,department_name_encoded
9607,0.0002572678157962439,0.0045021867764342685,0.68,0.031110781198560273,0.25,0.713760561996275,0.08811422691021353,0.0007074864934396708,1,0.322144157984976,0.0,0.057692307692307696,0.0,0.30434782608695654,0.8333333333333333,0.4545454545454545,True,False,False,False,False,False,True,False,False,False,True,False,0.3119867424990229,0.3129647286504102,0.3379194995210432
3052,6.431695394906098e-05,0.009776177000257269,0.28,0.031110781198560273,0.5,0.7312404874909374,0.16323642912271674,0.0007074864934396708,1,0.336274854147926,0.0,0.0,0.0,0.43478260869565216,0.0,0.9999999999999999,False,True,False,False,True,True,False,False,False,False,False,False,0.3119867424990229,0.3129647286504102,0.3379194995210432
5997,0.00032158476974530485,0.005659891947517366,1.0,0.024882402802608502,0.75,0.7281919393634244,0.018266014921533315,0.00032158476974530485,1,0.3634614996385067,0.0,0.6923076923076923,0.7272727272727273,0.30434782608695654,0.3333333333333333,0.4545454545454545,False,True,False,True,False,False,False,False,False,True,False,False,0.3287425631130407,0.3287425631130407,0.33674693595775035
2967,0.0012863390789812194,0.0061744275791098535,0.68,0.055999406157408484,0.25,0.7341410914511091,0.08811422691021353,0.0016079238487265242,0,0.053650514455618,0.0,0.5769230769230769,0.6363636363636364,0.7826086956521738,0.0,0.4545454545454545,False,False,False,False,False,False,True,False,False,False,False,True,0.33807286980301726,0.33152034639005085,0.33060090859121877
7276,0.0005145356315924878,0.1386030357602264,0.08,0.07466587487654465,0.0,0.7240704039494356,0.03190120915873424,0.012734756881914073,1,0.1813992188221607,0.0,0.17307692307692307,0.1818181818181818,0.7826086956521738,0.8333333333333333,0.8181818181818182,False,True,False,True,False,False,False,False,True,True,False,False,0.3391831162029442,0.3391831162029442,0.33114408959120467
12881,0.005852842809364548,0.05029585798816568,0.52,0.024894847115087926,0.75,0.7381987081814286,0.16323642912271674,0.005852842809364548,0,0.3898185995490286,0.0,0.25000000000000006,0.2727272727272727,0.34782608695652173,1.0,0.8181818181818182,False,False,False,False,False,True,False,False,False,False,False,True,0.2999489313685777,0.2999489313685777,0.3177185078341385
2122,0.005659891947517366,0.011512734756881913,0.08,0.11822096855452903,0.0,0.7104563169481947,0.08811422691021353,0.005659891947517366,0,0.4483530660800598,0.0,0.6923076923076923,0.7272727272727273,0.6956521739130435,0.3333333333333333,0.2727272727272727,True,False,False,True,False,False,True,False,False,False,True,False,0.33060090859121877,0.33060090859121877,0.33674693595775035
10576,0.00032158476974530485,0.1386030357602264,0.72,0.031110781198560273,1.0,0.744127921786204,0.04064831489580654,0.0011577051710830975,1,0.0476887405566774,0.0,0.25000000000000006,0.2727272727272727,0.43478260869565216,0.16666666666666666,0.8181818181818182,False,False,True,True,False,False,False,False,True,False,False,False,0.3074421762018012,0.30793545100507635,0.32066394827101274
3588,0.0005145356315924878,0.08676357087728326,0.08,0.07466587487654465,0.0,0.7199230251875187,0.16323642912271674,0.03183689220478518,1,0.2994446842502697,0.0,0.019230769230769232,0.0,0.6086956521739131,0.16666666666666666,0.6363636363636364,False,False,True,True,False,True,False,False,False,False,False,True,0.3363828823328856,0.3363828823328856,0.33926004191452325
10639,0.0002572678157962439,0.05029585798816568,0.48,0.031110781198560273,0.75,0.7332186626187451,0.16323642912271674,0.017043992796501158,1,0.3866946297377099,0.0,0.23076923076923078,0.2727272727272727,0.4782608695652174,0.3333333333333333,0.6363636363636364,False,False,True,True,False,True,False,False,False,False,True,False,0.2935595781532187,0.29457385011566917,0.3192289787307593
7591,0.0009647543092359146,0.04045536403395935,0.48,0.024882402802608502,0.75,0.7193029215745389,0.05357602263956779,0.03678929765886288,1,0.3070936996739522,0.0,0.7115384615384616,0.7272727272727273,0.17391304347826086,0.5,0.2727272727272727,False,False,True,True,False,True,False,False,False,False,False,True,0.36289128830773687,0.36289128830773687,0.35508629785476026
5991,0.0016079238487265242,0.1386030357602264,0.52,0.07466587487654465,0.0,0.7133996699628712,0.042063287882685874,0.0018008747105737071,0,0.137532648587516,0.0,0.826923076923077,0.8181818181818182,0.5652173913043478,0.3333333333333333,0.2727272727272727,True,False,False,False,False,False,False,False,True,True,False,False,0.3363828823328856,0.3363828823328856,0.33926004191452325
10580,0.0011577051710830975,0.01601492153331618,0.72,0.031110781198560273,0.75,0.7342900578924803,0.12921276048366348,0.01119114998713661,1,0.1578819625524019,0.0,0.07692307692307693,0.09090909090909091,0.13043478260869565,0.8333333333333333,0.9999999999999999,True,False,False,False,False,False,True,False,False,False,False,True,0.3119867424990229,0.3129647286504102,0.3379194995210432
11511,0.0014149729868793415,0.04045536403395935,0.4,0.018666468719136162,0.0,0.7130180347894611,0.05357602263956779,0.03678929765886288,1,0.2858003578980193,0.0,0.6153846153846154,0.6363636363636364,0.13043478260869565,0.16666666666666666,0.4545454545454545,False,False,False,True,False,True,False,False,False,False,False,True,0.3594475908827524,0.36360028073116235,0.3177185078341385
6791,0.005917159763313609,0.1386030357602264,0.36,0.07466587487654465,0.0,0.6663033426227372,0.042063287882685874,0.006688963210702341,1,0.1347235380708538,0.0,0.5384615384615384,0.5454545454545454,0.043478260869565216,0.8333333333333333,0.6363636363636364,True,False,False,True,False,False,False,False,True,False,False,True,0.32709904103074655,0.32709904103074655,0.32066394827101274
9202,0.0005788525855415488,0.011512734756881913,0.52,0.055999406157408484,1.0,0.40340672496348645,0.08811422691021353,0.0018008747105737071,1,0.4459257814345467,0.0,0.9038461538461539,0.9999999999999999,0.13043478260869565,0.16666666666666666,0.8181818181818182,False,True,False,False,False,False,True,False,False,False,True,False,0.33807286980301726,0.33152034639005085,0.33060090859121877
15388,0.00012863390789812196,0.1386030357602264,0.2,0.024894847115087926,0.25,0.7139679124701858,0.023990223822999743,0.002186776434268073,1,0.0483185161461099,0.0,0.6538461538461539,0.6363636363636364,0.043478260869565216,0.6666666666666666,0.4545454545454545,False,False,True,True,False,False,False,False,True,True,False,False,0.3863880637435364,0.3826214386995863,0.35943010154795263
10760,0.0005788525855415488,0.016207872395163365,0.04,0.07466587487654465,0.0,0.6649732794629387,0.04650115770517108,0.0005788525855415488,1,0.0910990880252995,0.0,0.38461538461538464,0.36363636363636365,0.6086956521739131,0.0,0.2727272727272727,True,False,False,False,True,False,True,False,False,False,True,False,0.3650727659739909,0.3650727659739909,0.3379194995210432
13808,0.002122459480319012,0.00398765114484178,0.64,0.2426578711925304,0.0,0.7492943319508465,0.04617957293542578,0.002122459480319012,-1,0.7488600217396573,0.0,0.6346153846153846,0.6363636363636364,0.9130434782608695,0.3333333333333333,0.9999999999999999,True,False,False,False,False,False,False,True,False,False,False,True,0.34463538055860893,0.34463538055860893,0.33674693595775035
12629,0.0009647543092359146,0.1386030357602264,0.12,0.18043630879540987,0.0,0.7224958756481923,0.04064831489580654,0.0015436068947774634,-1,0.1110367244868774,0.0,0.3269230769230769,0.36363636363636365,0.6521739130434783,1.0,0.9999999999999999,True,False,False,False,False,False,False,False,True,False,False,True,0.3520069963686552,0.3520069963686552,0.33674693595775035
8431,6.431695394906098e-05,0.019102135322871108,1.0,0.031110781198560273,0.25,0.7283360018660462,0.03228711088242861,0.0004502186776434268,1,0.5021314991315327,0.0,0.44230769230769235,0.4545454545454545,0.9130434782608695,0.8333333333333333,0.2727272727272727,False,True,False,True,False,False,False,True,False,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
3175,0.007782351427836377,0.010226395677900695,0.8,0.031110781198560273,0.0,0.7142460379796862,0.16323642912271674,0.007782351427836377,-1,0.5183284545141331,0.0,0.057692307692307696,0.0,0.13043478260869565,1.0,0.2727272727272727,True,False,False,False,True,True,False,False,False,False,False,True,0.3119867424990229,0.3129647286504102,0.3379194995210432
4979,0.0012863390789812194,0.0033444816053511705,0.36,0.024894847115087926,0.5,0.7315205156951861,0.05357602263956779,0.0018008747105737071,1,0.352078681020436,0.0,0.038461538461538464,0.0,0.5217391304347826,0.3333333333333333,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,False,0.300643553134659,0.300643553134659,0.32336309750333364
5003,0.0009647543092359146,0.05576279907383586,0.24,0.18043630879540987,0.0,0.7296494435384557,0.12921276048366348,0.004952405454077695,1,0.1725767510477303,0.0,0.8076923076923077,0.8181818181818182,0.21739130434782608,0.3333333333333333,0.2727272727272727,False,False,True,False,True,False,True,False,False,False,True,False,0.3650480491560465,0.3650480491560465,0.34930735603982865
5045,0.0020581425263699513,0.038268587599691276,0.12,0.031110781198560273,0.0,0.6748151458668881,0.04836634936969385,0.008296887059428866,1,0.8406935232909956,0.0,0.9230769230769231,0.9999999999999999,0.6086956521739131,1.0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,0.32211631762507553,0.2585343302781798,0.33060090859121877
15088,0.00019295086184718292,0.08676357087728326,0.72,0.024894847115087926,0.75,0.7445152092327194,0.16323642912271674,0.0018008747105737071,1,0.3635692855640433,0.0,0.3461538461538462,0.36363636363636365,0.9565217391304348,0.0,0.8181818181818182,False,False,True,False,False,True,False,False,False,False,False,False,0.300643553134659,0.300643553134659,0.32336309750333364
7141,0.00038590172369436584,0.019102135322871108,0.08,0.024882402802608502,0.25,0.7264345917043247,0.03228711088242861,0.00038590172369436584,1,0.4806583290812749,0.0,0.8653846153846154,0.9090909090909091,0.17391304347826086,0.8333333333333333,0.2727272727272727,False,True,False,False,False,False,False,True,False,False,True,False,0.3287425631130407,0.3287425631130407,0.33674693595775035
14164,0.00032158476974530485,0.006881914072549524,0.4,0.07466587487654465,0.0,0.7233570064364528,0.018266014921533315,0.00032158476974530485,1,0.6536984951898032,0.0,0.8653846153846154,0.9090909090909091,0.17391304347826086,0.0,0.6363636363636364,False,False,True,True,False,False,False,False,False,False,False,True,0.3391831162029442,0.3391831162029442,0.33114408959120467
1778,0.0005788525855415488,0.005788525855415488,0.24,0.024882402802608502,1.0,0.7621998709145217,0.03228711088242861,0.002122459480319012,0,0.7150580032446229,0.0,0.9807692307692307,0.9999999999999999,0.9565217391304348,0.5,0.2727272727272727,False,True,False,True,False,False,False,True,False,False,False,True,0.34369243408263284,0.34369243408263284,0.3436328557153468
1381,0.0005145356315924878,0.05029585798816568,0.08,0.11822096855452903,0.0,0.7524195994653488,0.16323642912271674,0.0032158476974530484,-1,0.391476119247548,0.0,0.21153846153846156,0.1818181818181818,0.13043478260869565,1.0,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,True,0.3352538683613844,0.3352538683613844,0.34930735603982865
1082,0.0014149729868793415,0.04045536403395935,0.68,0.031110781198560273,0.5,0.7302025733195066,0.05357602263956779,0.03678929765886288,1,0.3978122389359251,0.0,0.5,0.5454545454545454,0.6521739130434783,0.5,0.0,False,False,True,True,False,True,False,False,False,False,True,False,0.3338183847671654,0.3342969635137408,0.33926004191452325
13991,6.431695394906098e-05,0.006496012348855158,0.04,0.024894847115087926,0.5,0.7024498886528266,0.007074864934396707,0.0005788525855415488,0,0.7854133244122732,0.0,0.8653846153846154,0.9090909090909091,0.43478260869565216,0.16666666666666666,0.2727272727272727,False,True,False,True,False,False,False,False,False,False,True,False,0.29883778717803866,0.29883778717803866,0.3203366052064611
6067,0.0007074864934396708,0.002186776434268073,0.36,0.11822096855452903,0.0,0.7306729463436034,0.012734756881914073,0.0007074864934396708,0,0.6595652122116783,0.0,0.9230769230769231,0.9999999999999999,0.9130434782608695,1.0,0.9999999999999999,False,False,True,False,False,False,False,False,False,False,False,True,0.31883318809980205,0.31883318809980205,0.3363528682670732
3996,0.00019295086184718292,0.04971700540262413,0.48,0.024894847115087926,1.0,0.7598260650400064,0.08811422691021353,0.013570877283251865,1,0.536415876356141,0.0,0.44230769230769235,0.4545454545454545,0.9565217391304348,1.0,0.6363636363636364,False,True,False,True,False,False,True,False,False,False,False,True,0.29959980210395043,0.29959980210395043,0.3260117435225974
530,0.004437869822485207,0.01601492153331618,0.28,0.2426578711925304,0.0,0.7415369715130639,0.12921276048366348,0.01119114998713661,1,0.1639789621348921,0.0,0.038461538461538464,0.0,0.9565217391304348,0.3333333333333333,0.0,False,False,True,False,False,False,True,False,False,False,False,False,0.34463538055860893,0.34463538055860893,0.33674693595775035
4105,6.431695394906098e-05,0.1386030357602264,0.72,0.024894847115087926,1.0,0.7353621824317653,0.03190120915873424,0.012734756881914073,-1,0.163331880133137,0.0,0.8846153846153846,0.9090909090909091,0.5652173913043478,0.16666666666666666,0.6363636363636364,False,False,False,True,False,False,False,False,True,False,False,True,0.2999489313685777,0.2999489313685777,0.3177185078341385
7695,0.00019295086184718292,0.04971700540262413,0.28,0.018666468719136162,0.0,0.710395567035925,0.08811422691021353,0.002315410342166195,1,0.2818674846869896,0.0,0.38461538461538464,0.36363636363636365,0.7826086956521738,0.3333333333333333,0.2727272727272727,False,True,False,True,False,False,True,False,False,False,False,False,0.3594475908827524,0.36360028073116235,0.3177185078341385
5536,0.0002572678157962439,0.018909184461023926,0.04,0.024894847115087926,0.0,0.672981607244877,0.057756624646256756,0.0036017494211474143,0,0.3648350084586442,0.0,0.15384615384615385,0.1818181818181818,0.5652173913043478,0.0,0.9999999999999999,True,False,False,True,False,True,False,False,False,False,False,True,0.32082204658181507,0.27661885880798026,0.3379992703272726
2200,0.0018008747105737071,0.01781579624388989,0.0,0.031110781198560273,0.5,0.7371247912209044,0.04617957293542578,0.0020581425263699513,1,0.7992296285142506,0.0,0.8846153846153846,0.9090909090909091,0.6086956521739131,1.0,0.4545454545454545,False,False,True,True,False,False,False,True,False,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
3127,0.0005788525855415488,0.016207872395163365,0.72,0.07466587487654465,0.0,0.7324618933394363,0.04650115770517108,0.0005788525855415488,1,0.0910971865397995,0.0,0.5,0.5454545454545454,0.3913043478260869,0.0,0.6363636363636364,False,False,True,False,False,False,True,False,False,False,False,True,0.3650727659739909,0.3650727659739909,0.3379194995210432
6307,0.0002572678157962439,0.1386030357602264,0.08,0.031110781198560273,1.0,0.6790857811930663,0.04064831489580654,0.0030872137895549268,1,0.0636437310734745,0.0,0.9615384615384616,0.9999999999999999,0.9130434782608695,1.0,0.6363636363636364,True,False,False,False,False,False,False,False,True,False,False,False,0.3119867424990229,0.3129647286504102,0.3379194995210432
7102,0.00038590172369436584,0.009776177000257269,0.04,0.2426578711925304,0.0,0.6247192057083171,0.16323642912271674,0.0017365577566246463,1,0.3478981195044044,0.0,0.7884615384615384,0.8181818181818182,1.0,0.0,0.9999999999999999,True,False,False,False,False,True,False,False,False,False,False,True,0.37201006789594754,0.37201006789594754,0.35508629785476026
